NumberOfFollowings,NumberOfFollowers,NumberOfTweets,AccountAge,no_userfavourites,no_retweets,no_statuses,spammer
120,11,4,41,0.0916666666666666,0.0975609756097561,0.0,1
168,44,6,1,0.2619047619047619,6.0,0.0,1
1067,704,425,155,0.6597938144329897,2.7419354838709675,0.1,1
221,9,5,0,0.0407239819004524,inf,0.0,1
438,212,41,11,0.4840182648401826,3.727272727272727,0.0,1
582,393,1325,121,0.6752577319587629,10.950413223140496,1.0,1
1516,345,8,40,0.2275725593667546,0.2,0.125,1
540,95,7,29,0.1759259259259259,0.2413793103448276,0.0,1
435,20,58,17,0.0459770114942528,3.411764705882353,1.4107142857142858,1
812,334,5,8,0.4113300492610837,0.625,0.2,1
1250,412,502,144,0.3296,3.486111111111111,0.73,1
1097,45,1,5,0.0410209662716499,0.2,0.0,1
623,68,17,14,0.1091492776886035,1.2142857142857142,0.0,1
161,40,207,94,0.2484472049689441,2.202127659574468,0.0,1
1999,1007,61,46,0.503751875937969,1.326086956521739,0.0,1
164,47,422,145,0.2865853658536585,2.910344827586207,0.0,1
87,4,6,0,0.0459770114942528,inf,0.0,1
102,2,4,4,0.0196078431372549,1.0,0.0,1
473,180,9,3,0.3805496828752642,3.0,0.0,1
355,256,505,133,0.7211267605633803,3.796992481203008,0.5674157303370787,1
9023,8657,443,91,0.9594369943477778,4.868131868131868,0.04,1
896,672,210,63,0.75,3.333333333333333,0.005,1
1163,941,1310,26,0.8091143594153053,50.38461538461539,0.7790697674418605,1
156,9,2,0,0.0576923076923076,inf,0.0,1
1312,839,888,44,0.6394817073170732,20.181818181818183,0.0,1
496,64,7,146,0.1290322580645161,0.047945205479452,0.0,1
1552,623,245,73,0.4014175257731959,3.356164383561644,0.0,1
1106,140,4,4,0.1265822784810126,1.0,0.0,1
488,290,35,54,0.5942622950819673,0.6481481481481481,0.0857142857142857,1
64,30,1808,54,0.46875,33.48148148148148,0.0,1
420,23,54,1,0.0547619047619047,54.0,0.0,1
163,10,12,9,0.0613496932515337,1.3333333333333333,0.0,1
1637,494,118,18,0.3017715332926084,6.555555555555555,0.1092436974789916,1
797,154,433,20,0.1932245922208281,21.65,0.0,1
1364,829,961,35,0.6077712609970675,27.457142857142856,0.0,1
1054,230,203,35,0.2182163187855787,5.8,0.0,1
687,149,58,2,0.2168850072780203,29.0,0.0,1
683,361,97,7,0.5285505124450952,13.857142857142858,0.3296703296703296,1
1360,182,8,14,0.1338235294117647,0.5714285714285714,0.0,1
1963,189,6,12,0.0962812022414671,0.5,0.0,1
1630,1192,98,43,0.7312883435582822,2.2790697674418605,0.0,1
845,286,247,14,0.3384615384615385,17.642857142857142,0.01,1
267,36,18,1,0.1348314606741573,18.0,0.0,1
366,190,123,23,0.5191256830601093,5.3478260869565215,0.016260162601626,1
1012,267,30,16,0.2638339920948616,1.875,0.6071428571428571,1
939,794,683,172,0.845580404685836,3.97093023255814,0.7052631578947368,1
101,127,491,180,1.2574257425742574,2.727777777777778,0.8118279569892473,1
491,103,77,3,0.2097759674134419,25.666666666666668,0.0,1
956,303,24,1,0.3169456066945607,24.0,0.0,1
3322,3074,522,97,0.925346177001806,5.381443298969073,0.055,1
287,52,31,6,0.181184668989547,5.166666666666667,0.032258064516129,1
1372,756,155,67,0.5510204081632653,2.3134328358208958,0.0,1
183,134,1,8,0.73224043715847,0.125,0.0,1
705,106,101,20,0.150354609929078,5.05,0.1485148514851485,1
1384,434,49,95,0.3135838150289017,0.5157894736842106,0.0232558139534883,1
401,163,3,14,0.4064837905236907,0.2142857142857142,0.0,1
996,536,17,4,0.5381526104417671,4.25,0.1176470588235294,1
449,10,11,0,0.0222717149220489,inf,0.1,1
275,1,2,7,0.0036363636363636,0.2857142857142857,0.0,1
923,20,2,0,0.0216684723726977,inf,0.5,1
695,192,2,133,0.2762589928057554,0.0150375939849624,0.5,1
1089,834,31,4,0.7658402203856749,7.75,0.0,1
288,3,1,0,0.0104166666666666,inf,0.0,1
1109,314,14,82,0.2831379621280432,0.1707317073170731,0.0,1
112,4,1,0,0.0357142857142857,inf,0.0,1
181,57,81,123,0.3149171270718232,0.6585365853658537,0.2307692307692307,1
360,69,11,110,0.1916666666666666,0.1,0.0909090909090909,1
543,215,129,5,0.3959484346224677,25.8,0.0,1
1952,1862,2115,180,0.9538934426229508,11.75,0.0,1
4207,4579,46,130,1.088424055146185,0.3538461538461538,0.0444444444444444,1
122,87,130,11,0.7131147540983607,11.818181818181818,0.0078125,1
1904,911,3214,101,0.4784663865546218,31.821782178217823,0.0,1
438,110,1,18,0.2511415525114155,0.0555555555555555,0.0,1
1323,250,16,20,0.1889644746787604,0.8,0.3846153846153846,1
397,282,25,13,0.7103274559193955,1.9230769230769231,0.04,1
1742,563,69,116,0.3231917336394948,0.5948275862068966,0.0,1
347,40,5,1,0.1152737752161383,5.0,0.0,1
817,640,1,13,0.7833537331701347,0.0769230769230769,0.0,1
296,48,1,0,0.1621621621621621,inf,1.0,1
786,376,647,66,0.4783715012722646,9.803030303030305,0.0,1
1016,265,2186,131,0.2608267716535433,16.68702290076336,0.0,1
247,12,1,2,0.048582995951417,0.5,0.0,1
1074,972,306,182,0.905027932960894,1.6813186813186811,0.0317460317460317,1
499,126,11,129,0.25250501002004,0.0852713178294573,0.5,1
734,376,32,145,0.5122615803814714,0.2206896551724138,0.7741935483870968,1
1528,375,23,21,0.2454188481675392,1.0952380952380951,0.0,1
902,461,40,147,0.5110864745011087,0.272108843537415,0.8285714285714286,1
490,186,7,14,0.3795918367346939,0.5,0.0,1
865,434,83,177,0.5017341040462427,0.4689265536723164,0.9518072289156626,1
275,17,37,12,0.0618181818181818,3.083333333333333,0.2702702702702703,1
1536,494,50,12,0.3216145833333333,4.166666666666667,0.06,1
791,407,38,171,0.5145385587863464,0.2222222222222222,0.8157894736842105,1
191,79,11,83,0.4136125654450261,0.1325301204819277,0.4545454545454545,1
2000,1001,88,78,0.5005,1.1282051282051282,0.2692307692307692,1
1314,775,822,38,0.5898021308980214,21.63157894736842,3.2032967032967035,1
3096,3198,83,86,1.0329457364341086,0.9651162790697676,0.4268292682926829,1
293,323,1727,160,1.1023890784982937,10.79375,0.8722222222222222,1
1498,1027,70,110,0.6855807743658211,0.6363636363636364,0.1857142857142857,1
1030,960,210,81,0.9320388349514565,2.592592592592593,0.0,1
3708,3686,263,122,0.994066882416397,2.1557377049180326,3.1875,1
1318,766,9,8,0.5811836115326252,1.125,0.0,1
524,142,29,18,0.2709923664122137,1.6111111111111112,0.0,1
413,69,42,31,0.1670702179176755,1.3548387096774193,0.0,1
192,27,5,68,0.140625,0.0735294117647058,0.0,1
229,3,1,1,0.0131004366812227,1.0,0.0,1
404,19,20,4,0.047029702970297,5.0,2.1,1
349,143,2,24,0.4097421203438395,0.0833333333333333,1.0,1
3973,3830,2090,104,0.964007047571105,20.096153846153847,0.0,1
28,3,5,0,0.1071428571428571,inf,0.0,1
1735,1355,462,62,0.7809798270893372,7.451612903225806,0.0,1
225,82,105,4,0.3644444444444444,26.25,0.0,1
1666,1289,545,177,0.7737094837935174,3.07909604519774,0.6614583333333334,1
201,5,2,11,0.0248756218905472,0.1818181818181818,0.0,1
414,16,2,3,0.038647342995169,0.6666666666666666,0.0,1
147,2,1,0,0.0136054421768707,inf,0.0,1
1995,1306,358,88,0.6546365914786968,4.068181818181818,0.0,1
374,16,4,3,0.0427807486631016,1.3333333333333333,0.0,1
250,16,2,3,0.064,0.6666666666666666,0.0,1
996,165,103,23,0.1656626506024096,4.478260869565218,0.0388349514563106,1
376,363,95,103,0.9654255319148936,0.9223300970873788,0.0425531914893617,1
865,520,246,101,0.6011560693641619,2.435643564356436,0.0871794871794871,1
409,51,3,3,0.1246943765281173,1.0,0.3333333333333333,1
694,366,267,75,0.5273775216138329,3.56,0.094240837696335,1
880,215,29,54,0.2443181818181818,0.5370370370370371,0.2068965517241379,1
1615,1499,14,98,0.9281733746130032,0.1428571428571428,0.3571428571428571,1
137,62,95,126,0.4525547445255474,0.753968253968254,0.0106382978723404,1
1643,173,128,12,0.1052951917224589,10.666666666666666,0.0,1
326,5,1,0,0.0153374233128834,inf,0.0,1
494,62,72,10,0.1255060728744939,7.2,0.0,1
885,384,131,54,0.4338983050847457,2.425925925925926,0.0,1
1580,176,42,2,0.1113924050632911,21.0,0.0,1
1066,666,68,20,0.624765478424015,3.4,0.0441176470588235,1
2233,2034,121,48,0.9108822212270488,2.520833333333333,0.024793388429752,1
2021,2302,1500,98,1.1390400791687283,15.306122448979592,0.01,1
27,3,14,0,0.1111111111111111,inf,0.0714285714285714,1
1956,1388,49,151,0.7096114519427403,0.3245033112582781,0.0,1
1616,981,97,12,0.6070544554455446,8.083333333333334,0.4426229508196721,1
128,5,3,3,0.0390625,1.0,0.0,1
597,411,112,9,0.6884422110552764,12.444444444444445,0.0267857142857142,1
1918,915,23,118,0.4770594369134515,0.1949152542372881,0.0,1
140,0,1,0,0.0,inf,0.0,1
194,111,2,20,0.5721649484536082,0.1,0.0,1
920,123,96,2,0.133695652173913,48.0,0.0,1
1767,153,99,169,0.0865874363327674,0.5857988165680473,0.0,1
173,0,1,0,0.0,inf,0.0,1
531,106,1,11,0.199623352165725,0.0909090909090909,0.0,1
53,11,76,29,0.2075471698113207,2.6206896551724137,0.0196078431372549,1
872,122,12,45,0.1399082568807339,0.2666666666666666,0.0,1
1627,1047,196,9,0.6435156730178242,21.77777777777778,0.010204081632653,1
1733,1105,10,83,0.6376226197345644,0.1204819277108433,0.1,1
1753,930,531,12,0.5305191100969766,44.25,0.005,1
1555,1125,918,28,0.7234726688102894,32.785714285714285,0.050251256281407,1
1771,1223,8219,169,0.6905702992659515,48.63313609467456,0.5919540229885057,1
1235,79,733,1,0.0639676113360323,733.0,0.0,1
1599,687,23,22,0.4296435272045028,1.0454545454545454,0.3809523809523809,1
1800,807,67,23,0.4483333333333333,2.9130434782608696,0.3880597014925373,1
1019,14,9,1,0.0137389597644749,9.0,0.0,1
1419,145,611,141,0.102184637068358,4.333333333333333,0.885,1
1411,492,3,2,0.3486888731396173,1.5,0.0,1
1004,297,100,19,0.2958167330677291,5.2631578947368425,0.0,1
474,189,30,82,0.3987341772151899,0.3658536585365853,0.7666666666666667,1
1105,715,102,30,0.6470588235294118,3.4,0.64,1
1942,440,104,83,0.2265705458290422,1.2530120481927711,0.1914893617021276,1
498,201,4831,136,0.4036144578313253,35.52205882352941,1.164835164835165,1
138,31,22,22,0.2246376811594203,1.0,0.2352941176470588,1
2566,2331,472,40,0.9084177708495712,11.8,0.0,1
1884,808,846,76,0.4288747346072187,11.13157894736842,0.0,1
450,303,226,18,0.6733333333333333,12.555555555555555,0.0,1
2585,2394,370,38,0.9261121856866538,9.736842105263158,0.4606060606060606,1
1456,1317,350,24,0.904532967032967,14.583333333333334,0.0,1
1270,1376,30,15,1.0834645669291338,2.0,1.0666666666666669,1
1450,857,48,97,0.5910344827586207,0.4948453608247423,0.0697674418604651,1
1815,1329,19,14,0.7322314049586777,1.3571428571428572,0.0,1
211,0,1,0,0.0,inf,0.0,1
1193,121,83,11,0.1014249790444258,7.545454545454546,0.0,1
1156,153,94,183,0.1323529411764706,0.5136612021857924,0.2769230769230769,1
893,164,353,5,0.1836506159014557,70.6,0.0,1
298,144,6,64,0.4832214765100671,0.09375,0.0,1
192,25,14,18,0.1302083333333333,0.7777777777777778,0.2142857142857142,1
1478,560,9,116,0.3788903924221921,0.0775862068965517,0.0,1
16604,16017,415,148,0.9646470729944592,2.804054054054054,0.0402010050251256,1
791,86,1,17,0.1087231352718078,0.0588235294117647,0.0,1
158,26,12,120,0.1645569620253164,0.1,0.0,1
14,1,3,4,0.0714285714285714,0.75,0.0,1
452,63,1,17,0.1393805309734513,0.0588235294117647,0.0,1
146,16,1,21,0.1095890410958904,0.0476190476190476,0.0,1
1010,123,7,1,0.1217821782178217,7.0,0.1428571428571428,1
872,189,21,88,0.216743119266055,0.2386363636363636,0.0476190476190476,1
874,2331,131,76,2.6670480549199085,1.7236842105263157,0.888,1
103,4,4,2,0.0388349514563106,2.0,0.0,1
760,178,11,6,0.2342105263157894,1.8333333333333333,0.0,1
770,723,27,15,0.938961038961039,1.8,0.1111111111111111,1
103,0,4,2,0.0,2.0,0.0,1
1730,641,6,9,0.3705202312138728,0.6666666666666666,0.0,1
1653,831,2,3,0.5027223230490018,0.6666666666666666,0.5,1
1635,807,4,3,0.4935779816513762,1.3333333333333333,0.25,1
534,82,4,4,0.1535580524344569,1.0,0.0,1
10165,9929,501,186,0.9767830791933104,2.693548387096774,0.0,1
1711,1044,75,40,0.6101694915254238,1.875,0.2,1
691,133,6,16,0.1924746743849493,0.375,0.0,1
1723,111,207,1,0.0644225188624492,207.0,0.02,1
103,131,1,134,1.2718446601941749,0.0074626865671641,0.0,1
217,11,2,1,0.0506912442396313,2.0,0.0,1
1631,1478,1746,48,0.9061925199264256,36.375,0.1948717948717948,1
682,31,31,1,0.0454545454545454,31.0,0.0,1
252,45,3,0,0.1785714285714285,inf,0.0,1
227,12,12,5,0.052863436123348,2.4,0.0,1
1074,129,41,11,0.1201117318435754,3.727272727272727,0.0,1
535,97,83,15,0.1813084112149532,5.533333333333333,0.0120481927710843,1
1299,550,11,21,0.4234026173979984,0.5238095238095238,0.0,1
264,118,114,53,0.4469696969696969,2.150943396226415,0.0884955752212389,1
1554,938,292,18,0.6036036036036037,16.22222222222222,0.04,1
85,15,4,1,0.1764705882352941,4.0,0.0,1
783,372,335,101,0.475095785440613,3.3168316831683167,0.1020408163265306,1
1085,461,48,11,0.4248847926267281,4.363636363636363,0.0208333333333333,1
315,259,47,63,0.8222222222222222,0.746031746031746,0.3404255319148936,1
910,614,534,16,0.6747252747252748,33.375,0.03,1
726,4,3,4,0.0055096418732782,0.75,0.0,1
842,45,5,1,0.0534441805225653,5.0,0.0,1
318,43,7,0,0.1352201257861635,inf,0.0,1
189,3,3,0,0.0158730158730158,inf,1.5,1
787,256,12,11,0.3252858958068615,1.0909090909090908,0.0,1
666,80,35,1,0.1201201201201201,35.0,0.6571428571428571,1
276,176,260,27,0.6376811594202898,9.62962962962963,0.0,1
400,285,177,7,0.7125,25.285714285714285,0.0535714285714285,1
1184,359,4,15,0.3032094594594595,0.2666666666666666,0.0,1
589,14,129,0,0.0237691001697792,inf,0.0,1
919,165,22,7,0.1795429815016322,3.142857142857143,0.2272727272727272,1
1558,443,820,32,0.2843388960205391,25.625,0.0,1
143,116,74,5,0.8111888111888111,14.8,0.0,1
420,53,4,36,0.1261904761904762,0.1111111111111111,0.0,1
218,17,2,1,0.0779816513761468,2.0,0.0,1
737,80,1,42,0.1085481682496607,0.0238095238095238,0.0,1
142,9,5,0,0.0633802816901408,inf,0.0,1
382,71,6,29,0.1858638743455497,0.2068965517241379,0.0,1
488,22,24,5,0.0450819672131147,4.8,0.0416666666666666,1
50,0,15,2,0.0,7.5,0.0,1
412,138,109,15,0.3349514563106796,7.266666666666667,0.5094339622641509,1
1561,1361,377,73,0.8718770019218449,5.164383561643835,0.005,1
251,64,56,72,0.2549800796812749,0.7777777777777778,0.8035714285714286,1
1414,920,26,57,0.6506364922206507,0.4561403508771929,0.1538461538461538,1
1705,550,4,50,0.3225806451612903,0.08,0.75,1
1936,1531,95,178,0.7908057851239669,0.5337078651685393,0.9125,1
278,127,922,189,0.4568345323741007,4.878306878306878,0.1438356164383561,1
1540,1018,3,6,0.6610389610389611,0.5,0.0,1
398,35,11,1,0.0879396984924623,11.0,0.0,1
110,12,3,150,0.109090909090909,0.02,0.0,1
1905,846,8,13,0.4440944881889764,0.6153846153846154,0.0,1
1715,522,101,6,0.3043731778425656,16.833333333333332,0.0,1
1151,363,409,20,0.315377932232841,20.45,0.0,1
1089,164,1903,36,0.1505968778696051,52.86111111111112,2.0,1
249,42,2,5,0.1686746987951807,0.4,0.0,1
1994,1158,831,70,0.5807422266800402,11.871428571428572,0.3585858585858585,1
3555,3493,45,164,0.9825597749648384,0.274390243902439,0.1621621621621621,1
1931,1735,1279,62,0.8984981874676333,20.62903225806452,0.0,1
144,44,12,3,0.3055555555555556,4.0,0.0,1
650,260,3,15,0.4,0.2,0.0,1
1650,65,2,4,0.0393939393939393,0.5,0.0,1
506,642,34,102,1.2687747035573125,0.3333333333333333,0.8787878787878788,1
1706,823,108,129,0.4824150058616647,0.8372093023255814,0.0092592592592592,1
2379,2207,829,35,0.9277007145859604,23.685714285714287,0.0,1
174,104,2703,187,0.5977011494252874,14.454545454545457,0.7527472527472527,1
1128,1030,1,16,0.9131205673758864,0.0625,0.0,1
168,1,1,0,0.0059523809523809,inf,0.0,1
423,35,37,2,0.0827423167848699,18.5,0.0,1
1622,919,924,17,0.5665844636251541,54.35294117647059,0.06,1
288,15,37,2,0.0520833333333333,18.5,0.0,1
278,18,37,3,0.0647482014388489,12.333333333333334,0.0,1
204,30,53,123,0.1470588235294117,0.4308943089430894,0.2727272727272727,1
349,103,15,93,0.2951289398280802,0.1612903225806451,0.0,1
251,225,21,13,0.896414342629482,1.6153846153846154,0.0,1
2001,584,496,31,0.2918540729635182,16.0,0.0,1
769,330,1318,49,0.4291287386215864,26.897959183673468,0.0,1
128,35,79,15,0.2734375,5.266666666666667,0.140625,1
443,402,21,39,0.90744920993228,0.5384615384615384,0.0,1
662,87,157,174,0.1314199395770392,0.9022988505747126,0.0328947368421052,1
347,7,3,0,0.0201729106628242,inf,0.0,1
508,5,2,0,0.0098425196850393,inf,0.0,1
539,14,4,0,0.0259740259740259,inf,0.0,1
1792,615,502,30,0.3431919642857143,16.733333333333334,0.0,1
466,899,132,97,1.9291845493562232,1.3608247422680413,0.0,1
49,0,25,9,0.0,2.7777777777777777,0.0,1
1782,792,596,36,0.4444444444444444,16.555555555555557,0.0,1
748,69,13,1,0.0922459893048128,13.0,0.4615384615384615,1
351,37,3,4,0.1054131054131054,0.75,0.0,1
40,4,27,12,0.1,2.25,0.2592592592592592,1
1004,612,31,28,0.6095617529880478,1.1071428571428572,0.1,1
1248,221,1671,36,0.1770833333333333,46.41666666666666,2.0,1
2403,2185,77,127,0.9092800665834374,0.6062992125984252,0.0909090909090909,1
1903,1385,115,173,0.7277982133473463,0.6647398843930635,0.5137614678899083,1
4966,4840,33,70,0.9746274667740636,0.4714285714285714,0.0,1
3513,3235,2536,97,0.9208653572445205,26.144329896907216,0.0,1
771,105,1,16,0.1361867704280155,0.0625,0.0,1
243,39,356,0,0.1604938271604938,inf,0.0,1
772,409,6,3,0.5297927461139896,2.0,0.0,1
1473,94,1,2,0.063815342837746,0.5,0.0,1
923,395,14,80,0.4279523293607801,0.175,0.0,1
588,270,25,112,0.4591836734693877,0.2232142857142857,0.0,1
1999,278,9,30,0.1390695347673836,0.3,0.0,1
271,0,1,0,0.0,inf,0.0,1
61,14,1,1,0.2295081967213114,1.0,0.0,1
849,364,59,5,0.4287396937573616,11.8,0.0,1
401,76,4,14,0.1895261845386533,0.2857142857142857,0.0,1
90,36,1,54,0.4,0.0185185185185185,0.0,1
881,755,174,33,0.8569807037457434,5.2727272727272725,0.0,1
999,279,557,151,0.2792792792792792,3.6887417218543046,0.9226519337016574,1
99,33,112,33,0.3333333333333333,3.393939393939394,0.0,1
840,781,1230,107,0.9297619047619048,11.495327102803738,0.101063829787234,1
597,10,1,0,0.016750418760469,inf,0.0,1
1329,657,626,69,0.4943566591422121,9.07246376811594,0.0,1
885,366,18,13,0.4135593220338983,1.3846153846153846,0.0,1
1567,649,1215,31,0.414167198468411,39.193548387096776,0.0,1
632,128,36,1,0.2025316455696202,36.0,0.0,1
1131,320,4,8,0.2829354553492484,0.5,0.0,1
353,258,14,127,0.7308781869688386,0.1102362204724409,0.2142857142857142,1
789,201,56,31,0.2547528517110266,1.8064516129032255,0.0,1
1309,1264,316,92,0.9656226126814362,3.4347826086956523,0.0,1
1838,192,213,12,0.1044613710554951,17.75,0.0,1
706,26,3,1,0.036827195467422,3.0,0.0,1
341,44,117,9,0.1290322580645161,13.0,0.0,1
176,216,2055,15,1.2272727272727273,137.0,0.0,1
238,181,129,36,0.7605042016806722,3.583333333333333,0.0,1
559,129,21,25,0.2307692307692307,0.84,0.0,1
46,2,1,0,0.0434782608695652,inf,0.0,1
690,764,39,93,1.107246376811594,0.4193548387096774,0.2051282051282051,1
2544,2312,443,98,0.9088050314465408,4.520408163265306,0.0412371134020618,1
1,0,1,0,0.0,inf,0.0,1
99,8,1,0,0.0808080808080808,inf,0.0,1
536,14,35,0,0.0261194029850746,inf,5.085714285714285,1
2,0,1,0,0.0,inf,0.0,1
392,7,3,1,0.0178571428571428,3.0,0.0,1
1933,1433,341,12,0.7413347128815313,28.416666666666668,0.0,1
659,49,3,27,0.0743550834597875,0.1111111111111111,0.0,1
332,131,11,2,0.394578313253012,5.5,0.0,1
160,3,5,3,0.01875,1.6666666666666667,0.0,1
75,1,1,0,0.0133333333333333,inf,0.0,1
1948,1847,430,180,0.948151950718686,2.388888888888889,0.0,1
295,38,8,0,0.1288135593220339,inf,0.2,1
1019,396,49,78,0.3886162904808636,0.6282051282051282,0.3265306122448979,1
613,307,21,30,0.5008156606851549,0.7,0.0476190476190476,1
161,101,5,4,0.6273291925465838,1.25,0.0,1
404,244,19,18,0.6039603960396039,1.0555555555555556,0.0,1
1231,1123,43,47,0.9122664500406172,0.9148936170212766,0.0,1
680,146,9,5,0.2147058823529411,1.8,0.0,1
107,34,2,53,0.3177570093457944,0.0377358490566037,0.5,1
1119,96,3,1,0.0857908847184986,3.0,0.0,1
1397,76,3,1,0.054402290622763,3.0,0.0,1
7256,7041,439,91,0.9703693495038588,4.824175824175824,0.005,1
1404,342,193,145,0.2435897435897435,1.331034482758621,0.0,1
142,10,5,1,0.0704225352112676,5.0,0.0,1
783,128,394,153,0.1634738186462324,2.57516339869281,0.0,1
409,193,293,19,0.4718826405867971,15.421052631578949,0.015,1
73,4,16,0,0.0547945205479452,inf,0.0,1
1133,47,1,1,0.0414827890556045,1.0,0.0,1
1047,256,64,19,0.2445081184336198,3.3684210526315788,0.0,1
2001,399,951,121,0.1994002998500749,7.859504132231405,0.0,1
168,48,22,1,0.2857142857142857,22.0,0.0,1
1363,834,229,31,0.6118855465884079,7.387096774193548,0.02,1
1040,94,26,9,0.0903846153846153,2.888888888888889,0.0,1
884,182,352,8,0.2058823529411764,44.0,0.0,1
190,63,308,24,0.331578947368421,12.833333333333334,0.015,1
16983,15476,2395,104,0.9112642053818524,23.028846153846157,0.0109890109890109,1
191,116,110,4,0.6073298429319371,27.5,0.0,1
1106,637,17,7,0.5759493670886076,2.4285714285714284,0.2727272727272727,1
1905,449,75,25,0.2356955380577428,3.0,0.0,1
77,50,14,1,0.6493506493506493,14.0,0.0,1
1996,842,2,25,0.4218436873747495,0.08,0.0,1
156,11,5,1,0.0705128205128205,5.0,0.0,1
160,88,972,139,0.55,6.992805755395684,0.5885416666666666,1
73,2,2,0,0.0273972602739726,inf,0.0,1
968,75,53,3,0.0774793388429752,17.666666666666668,0.1458333333333333,1
2724,2731,3,30,1.0025697503671072,0.1,0.0,1
1999,838,129,32,0.4192096048024012,4.03125,0.0,1
1617,1351,24,109,0.8354978354978355,0.2201834862385321,0.25,1
